909,TCBK,Trico Bancshares,Financial,Banks - Regional,USA,1.18B,9.26,35.42,4.85%,"101,348"
910,TCI,"Transcontinental Realty Investors, Inc.",Real Estate,Real Estate Services,USA,265.51M,0.60,30.73,1.72%,"2,012"
911,TDCX,TDCX Inc ADR,Industrials,Specialty Business Services,Singapore,108.18M,8.57,4.86,2.32%,"86,838"
912,TECH,Bio-Techne Corp,Healthcare,Biotechnology,USA,9.29B,38.64,58.72,5.97%,"1,837,052"
913,TEL,TE Connectivity Ltd,Technology,Electronic Components,Switzerland,39.48B,20.88,125.76,1.39%,"1,318,198"
914,TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,USA,13.51B,28.73,87.70,2.10%,"1,606,535"
915,TEX,Terex Corp.,Industrials,Farm & Heavy Construction Machinery,USA,3.38B,7.15,50.27,2.51%,"1,002,858"
916,TFII,TFI International Inc,Industrials,Trucking,Canada,9.80B,18.94,114.02,1.29%,"269,031"
917,TGLS,Tecnoglass Inc,Basic Materials,Building Materials,USA,1.63B,8.07,34.26,1.96%,"503,478"
918,TH,Target Hospitality Corp,Industrials,Specialty Business Services,USA,1.39B,10.04,13.65,-3.74%,"824,479"
919,THFF,First Financial Corp. - Indiana,Financial,Banks - Regional,USA,427.81M,6.62,35.71,1.77%,"48,108"
920,TIO,Tingo Group Inc,Technology,Software - Application,USA,143.14M,2.05,0.70,0.04%,"2,788,479"
921,TK,Teekay Corp,Energy,Oil & Gas Midstream,Bermuda,681.62M,4.80,7.46,2.47%,"750,293"
922,TKO,TKO Group Holdings Inc,Communication Services,Entertainment,USA,7.06B,41.67,84.93,1.76%,"635,840"
923,TKR,Timken Co.,Industrials,Tools & Accessories,USA,5.13B,12.23,72.70,2.48%,"499,560"
924,TLK,Telkom Indonesia (Persero) Tbk PT ADR,Communication Services,Telecom Services,Indonesia,22.91B,14.69,23.13,-0.47%,"299,532"
925,TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,Residential Construction,USA,4.70B,5.53,43.73,4.77%,"981,326"
926,TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,USA,175.51B,29.80,454.74,1.60%,"1,821,251"
927,TNC,Tennant Co.,Industrials,Specialty Industrial Machinery,USA,1.54B,15.08,82.33,1.93%,"196,084"
928,TNK,Teekay Tankers Ltd,Energy,Oil & Gas Midstream,Bermuda,1.80B,3.34,52.99,2.06%,"822,204"
929,TOL,Toll Brothers Inc.,Consumer Cyclical,Residential Construction,USA,8.73B,5.84,81.27,4.29%,"2,163,971"
930,TPG,TPG Inc,Financial,Asset Management,USA,2.12B,467.03,29.75,2.62%,"638,854"
931,TPH,Tri Pointe Homes Inc.,Consumer Cyclical,Residential Construction,USA,2.75B,6.94,28.33,5.08%,"1,029,914"
932,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,USA,14.16B,33.46,1809.01,0.62%,"41,750"
933,TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Confectioners,USA,2.15B,26.74,30.68,-0.13%,"51,449"
934,TRAK,ReposiTrak,Technology,Software - Application,USA,179.98M,36.83,9.90,0.71%,"48,193"
935,TREX,"TREX Co., Inc.",Industrials,Building Products & Equipment,USA,6.81B,35.27,62.71,1.36%,"1,434,225"
936,TRI,Thomson-Reuters Corp,Industrials,Specialty Business Services,Canada,58.03B,26.13,127.45,0.42%,"365,640"
937,TRIN,Trinity Capital Inc,Financial,Asset Management,USA,636.56M,9.95,14.59,0.07%,"318,294"
938,TRMD,Torm Plc,Energy,Oil & Gas Midstream,United Kingdom,2.65B,3.38,31.41,0.45%,"560,540"
939,TROW,T. Rowe Price Group Inc.,Financial,Asset Management,USA,21.38B,13.64,95.67,1.46%,"1,323,428"
940,TRST,Trustco Bank Corp.,Financial,Banks - Regional,USA,527.61M,7.57,27.74,3.66%,"75,538"
941,TRV,Travelers Companies Inc.,Financial,Insurance - Property & Casualty,USA,38.46B,18.22,168.41,-0.32%,"1,682,386"
942,TS,Tenaris S.A. ADR,Energy,Oil & Gas Equipment & Services,Luxembourg,20.55B,5.61,34.82,0.64%,"3,596,247"
943,TSBK,"Timberland Bancorp, Inc.",Financial,Banks - Regional,USA,238.55M,8.97,29.45,3.44%,"12,054"
944,TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,Israel,2.62B,9.70,24.02,2.52%,"892,634"
945,TSLA,Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA,699.24B,70.83,219.96,0.66%,"118,956,897"
946,TSM,Taiwan Semiconductor Manufacturing ADR,Technology,Semiconductors,Taiwan,476.06B,16.52,91.79,1.45%,"9,048,654"
947,TSRI,"TSR, Inc.",Technology,Software - Application,USA,18.83M,10.99,8.80,2.33%,"3,211"
948,TT,Trane Technologies plc,Industrials,Building Products & Equipment,Ireland,49.61B,25.72,218.00,2.29%,"1,913,650"
949,TTC,Toro Co.,Industrials,Tools & Accessories,USA,8.94B,24.10,86.08,2.84%,"774,218"
950,TTE,TotalEnergies SE ADR,Energy,Oil & Gas Integrated,France,159.21B,8.36,66.45,-3.19%,"2,026,531"
951,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,8.16B,27.04,153.22,0.60%,"174,895"
952,TXN,Texas Instruments Inc.,Technology,Semiconductors,USA,136.44B,19.48,150.23,1.98%,"5,818,678"
953,TXO,TXO Partners L.P.,Energy,Oil & Gas E&P,USA,584.25M,5.03,19.00,-2.06%,"14,415"
954,TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,6.96B,23.98,104.28,1.82%,"716,503"
955,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,15.19B,16.71,77.52,0.06%,"1,387,440"
956,UA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA,3.04B,8.05,6.82,3.49%,"2,750,671"
957,UAA,Under Armour Inc,Consumer Cyclical,Apparel Manufacturing,USA,3.23B,8.57,7.26,3.57%,"5,229,761"
958,UFPI,UFP Industries Inc,Basic Materials,Lumber & Wood Production,USA,6.41B,12.17,103.59,5.17%,"387,017"
959,UFPT,UFP Technologies Inc.,Healthcare,Medical Devices,USA,1.09B,26.35,143.17,3.82%,"44,529"
960,UG,"United-Guardian, Inc.",Consumer Defensive,Household & Personal Products,USA,26.58M,11.86,5.79,-1.86%,"3,837"
961,UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,USA,10.32B,2.58,52.61,5.45%,"121,462"
962,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,USA,8.90B,13.46,128.25,1.70%,"591,619"
963,ULH,Universal Logistics Holdings Inc,Industrials,Trucking,USA,619.26M,5.91,23.56,3.45%,"13,153"
964,ULTA,Ulta Beauty Inc,Consumer Cyclical,Specialty Retail,USA,19.00B,15.48,385.88,1.46%,"596,357"
965,UMC,United Micro Electronics ADR,Technology,Semiconductors,Taiwan,19.30B,9.07,7.72,2.66%,"7,042,946"
966,UNH,Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,491.77B,23.04,530.90,-0.98%,"2,739,275"
967,UNM,Unum Group,Financial,Insurance - Life,USA,8.51B,7.04,43.62,2.15%,"2,957,131"
968,URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,3.32B,14.90,35.81,2.52%,"1,132,736"
969,USLM,United States Lime & Minerals Inc.,Basic Materials,Building Materials,USA,1.16B,17.04,204.26,3.61%,"10,931"
970,USNA,Usana Health Sciences Inc,Consumer Defensive,Packaged Foods,USA,894.36M,14.99,46.34,2.86%,"95,013"
971,UTHR,United Therapeutics Corp,Healthcare,Biotechnology,USA,10.55B,12.36,224.43,-1.64%,"352,193"
972,UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USA,293.96M,17.42,80.98,1.35%,"7,295"
973,UUU,"Universal Security Instruments, Inc.",Industrials,Security & Protection Services,USA,8.96M,9.05,3.88,-8.92%,"84,144"
974,UUUU,Energy Fuels Inc,Energy,Uranium,USA,1.26B,15.41,7.94,-2.70%,"2,178,582"
975,UVE,Universal Insurance Holdings Inc,Financial,Insurance - Property & Casualty,USA,471.42M,6.89,16.15,0.75%,"209,786"
976,UVSP,Univest Financial Corp,Financial,Banks - Regional,USA,540.62M,6.87,18.32,4.51%,"109,389"
977,V,Visa Inc,Financial,Credit Services,USA,496.06B,29.75,243.60,0.14%,"5,029,574"
978,VABK,Virginia National Bankshares Corp,Financial,Banks - Regional,USA,173.45M,7.50,32.30,2.28%,"5,658"
979,VAL,Valaris Ltd,Energy,Oil & Gas Equipment & Services,Bermuda,5.11B,43.17,69.13,0.26%,"630,346"
980,VALE,Vale S.A. ADR,Basic Materials,Other Industrial Metals & Mining,Brazil,62.52B,6.00,14.53,0.28%,"18,723,827"
981,VALU,"Value Line, Inc.",Financial,Financial Data & Stock Exchanges,USA,389.46M,21.13,41.30,4.21%,"1,367"
982,VC,Visteon Corp.,Consumer Cyclical,Auto Parts,USA,3.20B,21.41,115.24,3.54%,"559,014"
983,VCTR,Victory Capital Holdings Inc,Financial,Asset Management,USA,2.16B,10.78,32.80,5.94%,"486,679"
984,VECO,Veeco Instruments Inc,Technology,Semiconductor Equipment & Materials,USA,1.43B,30.34,25.32,1.81%,"283,106"
985,VEEV,Veeva Systems Inc,Healthcare,Health Information Services,USA,31.26B,58.54,194.59,2.46%,"816,806"
986,VET,Vermilion Energy Inc,Energy,Oil & Gas E&P,Canada,2.31B,3.29,14.08,-2.56%,"1,530,305"
987,VICI,VICI Properties Inc,Real Estate,REIT - Diversified,USA,30.18B,12.27,29.17,2.03%,"7,338,126"
988,VICR,Vicor Corp.,Technology,Electronic Components,USA,1.73B,33.17,39.17,2.84%,"370,151"
989,VINP,Vinci Partners Investments Ltd,Financial,Asset Management,Brazil,555.55M,14.72,10.25,1.08%,"86,131"
990,VIPS,Vipshop Holdings Ltd ADR,Consumer Cyclical,Internet Retail,China,7.20B,8.14,15.52,6.01%,"3,588,099"
991,VIRC,Virco Manufacturing Corp.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,99.08M,3.79,6.06,-3.50%,"86,964"
992,VIST,Vista Energy S.A.B. de C.V ADR,Energy,Oil & Gas E&P,Mexico,2.61B,8.23,28.16,-1.12%,"462,457"
993,VITL,Vital Farms Inc,Consumer Defensive,Farm Products,USA,480.45M,24.95,11.65,1.75%,"274,727"
994,VLGEA,"Village Super Market, Inc.",Consumer Defensive,Grocery Stores,USA,327.54M,7.08,24.48,0.74%,"31,811"
995,VLO,Valero Energy Corp.,Energy,Oil & Gas Refining & Marketing,USA,43.04B,4.31,126.43,-1.96%,"3,297,116"
996,VMC,Vulcan Materials Co,Basic Materials,Building Materials,USA,27.61B,33.67,207.78,0.46%,"961,263"
997,VMI,"Valmont Industries, Inc.",Industrials,Conglomerates,USA,4.25B,28.10,202.25,1.06%,"148,970"
998,VNOM,Viper Energy Partners LP,Energy,Oil & Gas Midstream,USA,2.01B,12.59,28.32,-1.01%,"575,938"
999,VOC,VOC Energy Trust,Energy,Oil & Gas E&P,USA,146.45M,7.05,8.49,0.59%,"21,248"
1000,VPG,Vishay Precision Group Inc,Technology,Scientific & Technical Instruments,USA,430.17M,12.67,31.63,3.13%,"63,036"
1001,VRTS,Virtus Investment Partners Inc,Financial,Asset Management,USA,1.46B,11.00,201.03,3.46%,"30,740"
1002,VRTV,Veritiv Corp,Industrials,Conglomerates,USA,2.30B,8.58,169.69,0.15%,"197,811"
1003,VRTX,"Vertex Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,97.10B,29.08,376.20,-0.09%,"1,456,683"
1004,VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,USA,3.28B,7.99,23.62,2.38%,"2,238,586"
1005,VTMX,Corporacion Inmobiliaria Vesta Sab ADR,Real Estate,Real Estate - Development,Mexico,2.93B,9.53,34.74,6.11%,"195,344"
1006,VTSI,VirTra Inc,Industrials,Aerospace & Defense,USA,54.10M,11.86,4.95,3.99%,"48,335"
1007,VYGR,Voyager Therapeutics Inc,Healthcare,Biotechnology,USA,294.57M,2.96,6.71,4.03%,"249,700"
1008,WABC,Westamerica Bancorporation,Financial,Banks - Regional,USA,1.32B,8.18,49.36,2.15%,"121,157"
1009,WBS,Webster Financial Corp.,Financial,Banks - Regional,USA,7.16B,7.90,41.30,4.24%,"1,328,641"
1010,WCN,Waste Connections Inc,Industrials,Waste Management,Canada,34.33B,41.41,133.23,0.34%,"1,505,636"
1011,WDFC,WD-40 Co.,Basic Materials,Specialty Chemicals,USA,2.98B,45.47,219.66,0.16%,"66,498"
1012,WDS,Woodside Energy Group Ltd ADR,Energy,Oil & Gas E&P,Australia,41.72B,6.18,22.00,-0.90%,"492,099"
1013,WERN,"Werner Enterprises, Inc.",Industrials,Trucking,USA,2.34B,15.78,36.91,2.53%,"657,857"
1014,WEYS,"Weyco Group, Inc",Consumer Cyclical,Footwear & Accessories,USA,258.47M,7.81,27.15,-0.98%,"29,010"
1015,WFCF,Where Food Comes From Inc,Technology,Software - Application,USA,75.57M,41.15,13.47,-1.82%,"1,641"
1016,WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,USA,1.92B,10.54,64.30,4.21%,"799,672"
1017,WHD,Cactus Inc,Energy,Oil & Gas Equipment & Services,USA,3.04B,23.14,47.06,-1.34%,"347,950"
1018,WIRE,Encore Wire Corp.,Industrials,Electrical Equipment & Parts,USA,2.97B,7.36,188.52,3.43%,"148,401"
1019,WIT,Wipro Ltd. ADR,Technology,Information Technology Services,India,24.13B,17.83,4.62,0.43%,"1,238,664"
1020,WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,USA,15.79B,13.23,123.65,2.20%,"439,956"
1021,WLKP,Westlake Chemical Partners LP,Basic Materials,Chemicals,USA,774.84M,13.62,22.00,-3.25%,"40,023"
1022,WMT,Walmart Inc,Consumer Defensive,Discount Stores,USA,443.19B,31.71,164.66,-0.52%,"5,745,888"
1023,WNC,Wabash National Corp.,Industrials,Farm & Heavy Construction Machinery,USA,1.00B,4.75,21.71,2.26%,"355,888"
1024,WNS,WNS Holdings Limited ADR,Technology,Information Technology Services,India,2.70B,17.76,56.87,1.59%,"229,889"
1025,WOR,"Worthington Industries, Inc.",Industrials,Metal Fabrication,USA,3.17B,10.95,63.53,0.30%,"185,213"
1026,WRB,W.R. Berkley Corp.,Financial,Insurance - Property & Casualty,USA,17.48B,13.67,67.88,0.10%,"1,055,806"
1027,WSFS,WSFS Financial Corp.,Financial,Banks - Regional,USA,2.36B,8.19,38.57,3.88%,"224,762"
1028,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,USA,9.90B,10.66,154.31,1.17%,"724,292"
1029,WSO,Watsco Inc.,Industrials,Industrial Distribution,USA,14.39B,24.70,368.07,1.70%,"254,560"
1030,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,24.79B,45.20,335.00,2.21%,"334,311"
1031,WTFC,Wintrust Financial Corp.,Financial,Banks - Regional,USA,4.99B,8.20,81.48,3.47%,"413,959"
1032,WTS,"Watts Water Technologies, Inc.",Industrials,Specialty Industrial Machinery,USA,6.35B,23.22,190.47,2.62%,"158,390"
1033,WTW,Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,24.40B,25.01,236.26,0.53%,"911,130"
1034,WWD,Woodward Inc,Industrials,Aerospace & Defense,USA,7.94B,39.57,131.44,0.88%,"179,217"
1035,X,United States Steel Corp.,Basic Materials,Steel,USA,7.64B,7.52,34.24,0.00%,"3,841,097"
1036,XCUR,Exicure Inc,Healthcare,Biotechnology,USA,5.45M,0.49,0.63,-1.64%,"12,883"
1037,XOM,Exxon Mobil Corp.,Energy,Oil & Gas Integrated,USA,431.78B,10.71,107.78,-1.22%,"30,545,397"
1038,XPEL,XPEL Inc,Consumer Cyclical,Auto Parts,USA,1.39B,28.37,50.16,3.59%,"293,861"
1039,XYF,X Financial ADR,Financial,Credit Services,China,103.13M,1.29,4.15,2.98%,"4,966"
1040,YALA,Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,752.06M,12.69,5.73,0.88%,"154,562"
1041,YELP,Yelp Inc,Communication Services,Internet Content & Information,USA,3.07B,35.47,44.73,4.53%,"1,130,430"
1042,YETI,YETI Holdings Inc,Consumer Cyclical,Leisure,USA,3.78B,57.33,43.62,0.46%,"1,703,793"
1043,YGF,YanGuFang International Group Co Ltd,Consumer Defensive,Packaged Foods,China,101.44M,24.50,3.17,2.59%,"56,097"
1044,YORW,York Water Co.,Utilities,Utilities - Regulated Water,USA,541.78M,25.90,37.86,3.41%,"49,716"
1045,YPF,YPF ADR,Energy,Oil & Gas Integrated,Argentina,4.22B,2.35,10.72,0.19%,"1,494,357"
1046,YUMC,Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,18.92B,24.45,45.38,-0.87%,"4,548,321"
1047,ZBRA,Zebra Technologies Corp.,Technology,Communication Equipment,USA,11.01B,23.88,214.30,3.53%,"540,773"
1048,ZION,Zions Bancorporation N.A,Financial,Banks - Regional,USA,5.15B,6.41,34.76,4.60%,"2,598,909"
1049,ZTO,ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,14.76B,17.09,24.57,2.67%,"2,414,676"
1050,ZYME,Zymeworks BC Inc,Healthcare,Biotechnology,USA,509.48M,2.69,7.43,5.39%,"463,215"
